wr_10,wr_8,wr_9,"경도
lng","국가 2자리코드
code2","국가명 한글
country_kname","도시 3자리코드
ctCode","명소 (영문)주소
latlng",명소 이름,"영문 도시명
ctEname","위도
lat","유엔 구분
un_subregion","한글 도시명
ctKname","한글설명
expl"
,,,,DE,독일,,,로텐부르크 성야곱 교회 St. Jakobskirche,,,Western Europe,,"시청사 뒤쪽에 위치하며 로텐부르크를 상징하는 고딕 양식의 교회로 1331년에 짓기 시작하여 190년이 걸려서 완공 되었습니다. 가치를 환산할 수 없는 많은 예술 작품들을 소장하고 있는데, 그 중에서 독일 최고의 조각가라고 칭송받는 틸만 리멘슈나이더(Tilman Riemenschneider)의 성혈제단은 '최후의 만찬' 이라는 조각으로 보는 이들의 감탄을 자아냅니다."
,,,,SI,슬로베니아,LJU,,메스트니 광장 Mestni Square,Ljubljana,,Southern Europe,류블랴나,시청사 앞에 위치한 메스트니 광장엔 삼각형 오벨리스크를 가운데 세운 분수가 있으며 오벨리스크는 슬로베니아의 3대 강을 상징하는 의미로 만들어졌습니다.  1781년 이탈리아 조각가 프란체스코 로바가 만든 분수라 해서 로바 분수라고도 불립니다.
,,,,IT,이탈리아,IT-82,,밀리텔로 Militello in Val di Catania,SICILIA,,Southern Europe,시칠리아,"시칠리아 섬 남동부에 있던 8개 도시 칼타지로네(Caltagirone)·밀리텔로 발 디 카타니아(Militello Val di Catania)·카타니아(Catania)·모디카(Modica)·노토(Noto)·팔라촐로(Palazzolo)·라구사(Ragusa)·시클리(Scicli)는 모두 1693년에 발생한 지진으로 완전히 파괴되었다. 그 후 옛 도시의 폐허 위에 혹은 그 근처에 도시를 재건되고 새롭게 조성했다. 수준 높은 예술과 건축기술을 자랑하는 이 도시들은, 재건 사업을 위한 집단적인 노력이 성공적으로 결실을 맺었음을 보여 준다. 당시 유행하던 후기 바로크 양식을 따르면서도 도시 계획과 건축에서는 새롭고 독특한 기법을 도입하였다."
parsing0608,https://www.windsortour.co.kr/images/area_img/IT/CTN/ITCTN3202089_0001.jpg,2089,,IT,이탈리아,CTN,,카타니아 시내 CATANIA,Cooktown,,Southern Europe,CTN,"시칠리아에서 두번째로 큰 도시 카타니아, 이탈리아 작곡가 빈센쪼 베르니니가 태어난곳으로 화산지대인 이곳은 용암지대인 만큼 현무암으로 만든 건물과 건축물이 많이 있습니다.  1세기에는 화산지진으로 도시 전체가 무너지기도 했고, 그 이후 바로크 양식의 도시로 변모 하게 되었습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/PT/LIS/PTLIS3201210_0001.jpg,1210,,PT,포르투갈,LIS,,에두아르도7세 공원 Parque Eduardo VII,LISBON,,Southern Europe,리스본,"신시가지 중심거리인 리베르다드 대로(자유대로) 북쪽 끝에 있으며, 1902년 영국의 에드워드 7세가 리스본을 방문한 기념으로 만들어 졌습니다. 중앙에 기학학적인 무늬의 화단이 있어, 4~5월이 되면 아름다운 꽃이 핍니다. 정상을 향하여 오른쪽에 스포츠관이 있고, 정상 왼쪽에 에스투파 프리아라고 불리는 곳이 있습니다. 열대식물로 뒤덮인 이곳에는 동굴·폭포·연못 등이 있고 콘서트도 자주 열리며, 공원 정상에서는 리스본 시내와 테주강이 한눈에 보입니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/MA/RBA/MARBA3201340_0001.jpg,1340,,MA,모로코,RBA,,셀라 Chellah,Rabat,,Northern Africa,라바트,"신시가지의 남동쪽에 있는 로마 시대의 유적으로, 입구의 문과 그 양쪽에 세워진 탑의 중후한 구도에 놀라게 됩니다. 로마시대에는 영예를 누렸지만, 로마제국이 쇠퇴한 후 14세기에는 묘지가 되었고, 성벽 안에는 로마시대의 목욕탕과 저택의 터를 비롯하여 메린 왕조의 검은 술탄이라고 불린 아부 알 하산과 그 일족의 묘가 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/GR/ATH/GRATH3200420_0002.jpg,420,,GR,그리스,ATH,,신타그마 광장 Syntagma Square,Athens,,Southern Europe,아테네,"신타그마는 \'헌법광장\'이라는 뜻으로 1843년 이곳에서 최초의 헌법을 공포하고 기녀마여 만들어진 광장으로, 광장에서 뻗어난 에르무 거리, 미트로폴레오스 거리는 대표적인 쇼핑가이며 항상 사람들로 붐비는 곳입니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/BA/MED/BAMED3200483_0002.jpg,483,,BA,보스니아 헤르체고비나,MED,,치유의 예수상 Međugorje's Risen Christ Statue,Madinah,,Southern Europe,MED,"십자가에 매달린 청동 예수상 앞에는 언제부터인가 무릎에서 성수가 나온다는 말에 무릎에 입 맞추고 기도하는 사람들로 줄을 잇습니다. 예수의 상처를 닭아준다는 의미로 거즈로 물을 닦아내는 사람, 그 상처를 닦은 거즈로 환자의 아픈 곳을 닦으면 상처가 치유된다고 믿고 있습니다."
,,,,IL,이스라엘,,,엘리야 기념교회 Mukhraqa,,,Western Asia,,"십자군 시대 때 갈멜산 산 정상에 수많은 수도원과 기념 교회가 세워졌는데, 하나님을 온전히 섬기지 않았습니다. 이에 엘리야는 바알 선지자 450명과 아세라 선지자 400명을 갈멜산에서 목숨을 걸고 대결하였고 최후에는 하나님의 불의 응답을 받아 승리 하였습니다. 이 곳을 '무크라카'라고 하며, '불의 제단'이라는 뜻입니다. 교회 정문으로 들어가면 좌측에 양털 망토를 두른 유명한 엘리야 선지자의 동상이 있으며, 전망대도 볼 수 있는 곳이 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/TN/KAI/TNKAI3201965_0001.jpg,1965,,TN,튀니지,KAI,,아그라비데 Basins of Aghlabides,KAIETEUR FALLS,,Northern Africa,KAI,"아그라비드 왕조 때 건설되어 아그라테 물 저장고로 불리는 이곳은 9세기경 세워졌으며, 약 30Km 떨어진 산으로부터 물을 끌어온 것으로 지금은 별것 아니라 생각되지만, 당시로는 대단한 공사였습니다. 카이로우안에는 약 50여 개의 저수조가 남아 있으며, 아그라바 물저장고는 3개가 남아 있습니다. 물이 귀한 이곳에 도시를 이뤄 살 수 있었던 것은 아그라바 물 저장고 때문이라고 할 수 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/TR/ADA/TRADA3201897_0001.jpg,1897,,TR,튀르키예,ADA,,아다나 Adana,Adana,,Western Asia,ADA,"아다나는 터키 아다나 주의 주도로 터키에서 네 번째로 큰 도시입니다. 대부분의 터키인에게 아다나는 케바브, 살감, 코튼, 오렌지와 매우 더운 기후를 의미하며, 수메르의 길가메시 서사시에 언급되지만 지리적인 위치는 확인되지 않고 있습니다. 하투사(현재의 보가즈칼레)에서 발굴된 히타이트의 카바 비석에는 키주와트나가 기원전 1335년 히타이트의 보호 아래에 아다나를 지배한 첫 왕국으로, 그 당시에 도시의 이름은 \""우루 아다니야\""였으며 거주자들은 다누나라 불렀습니다. 대형 교량과 도로, 정부 청사와 관개 시설 등의 건설로 아다나와 킬리키아는 영역의 가장 개발된 무역 중심이 되었습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/LU/LUX/LULUX3200333_0002.jpg,333,,LU,룩셈부르크,LUX,,아돌프 다리 Pont Adolphe,Luxembourg,,Western Europe,룩셈부르크,"아돌프 다리 (Adolphe Bridge)는 룩셈부르크 남부의 룩셈부르크시에 있는 2층 아치형 다리로, 높이는 46m, 길이는 153m입니다.  룩셈부르크의 구시가와 신시가를 잇는 대형 아치교로서 아돌프 대공작이 통치하던 1869~1903년에 건설되었으며 당시에는 세계에서 가장 크고 아름다운 아치교였다고 합니다. 룩셈부르크 시가지의 리베르테 거리를 지나서 페트루세(Petrusse) 계곡의 아르제트강에 위치하고 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/HR/PRI/HRPRI3200777_0002.jpg,777,,HR,크로아티아,PRI,,프리모스텐 구시가지 Old town,PRASLIN ISLAND,,Southern Europe,PRI,아드리아 해에 떠 있는 신비로운 마을 프리모스텐은 자다르와 스플릿 사이에 해안가에 있는 작은 휴양지 마을로 원래 섬이었지만 지금은 육지와 연결되어 섬아닌 섬마을입니다. 달마티아 지역의 작은 동화 마을 프리모스텐은 외세의 침략을 만이 받아온 달마티아 지방 사람들이 피해서 이 섬에 정착하면서 만들어진 프리모스텐의 동화같은 아지자기한 구시가지입니다.
parsing0608,https://www.windsortour.co.kr/images/area_img/HR/DBV/HRDBV3202256_0001.jpg,2256,,HR,크로아티아,DBV,,두브로브니크 시내 DUBROVNIK,Dubrovnik,,Southern Europe,두브로브니크,"아드리아해의 진주로 불리는 아름다운 해안 도시로 7세기에 도시가 만들어져 라구사(Ragusa) 공화국이 되어 이탈리아의 베네치아와 경쟁한 아드리아 해안 유일의 해상무역 도시국가였습니다. 9세기부터 발칸과 이탈리아의 무역 중심지로 막강한 부를 축적했으며, 11∼13세기에는 금·은의 수출항으로 번영하였습니다. 십자군 전쟁 뒤 베네치아 군주 아래 있다가(1205~1358) 헝가리-크로아티아 왕국의 일부가 되었고 이때 도시가 요새화되고 지협의 각 측에 2개의 항구가 세워졌습니다. 15∼16세기에 무역의 전성기를 맞았고 엄격한 사회 계급 체계를 유지하며 유럽에서 처음으로 노예 매매제를 폐지(1416)하는 등 높은 의식을 가진 도시이기도 합니다. 1991년 10월, 크로아티아가 유고슬라비아 연방으로부터 독립을 선언하자 세르비아군이 3개월에 걸쳐 총 공격을 해와 도시 전체가 파괴되었고 1994년 구시가지가 국제연합교육과학문화기구(UNESCO)에 의해 세계문화유산에 지정되었습니다. 1999년부터 도시 복원작업이 시작되어 성채, 왕궁, 수도원, 교회 등 역사적인 기념물 가운데 가장 크게 손상된 건물들이 복원되었고 옛 명성을 되찾을 만큼 아름다운 해안 도시로 거듭나고 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/AE/AUH/AEAUH3201955_0002.jpg,1955,,AE,아랍에미리트,AUH,,헤리티지 빌리지 Heritage Village,Abu Dhabi,,Western Asia,아부다비,"아랍 에미레이트 역사와 왕조, 그 가족들에 관한 유물과 보물들이 전시되어 있습니다. 무료로 개방되는 이곳은 아부다비 현재와 과거에 대한 역사를 볼 수 있으며 체험 활동도 할 수 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/AE/DXB/AEDXB3201249_0004.jpg,1249,,AE,아랍에미리트,DXB,,버즈 알 아랍 호텔 Burj Al Arab,Dubai,,Western Asia,두바이,"아랍에미리트 두바이에 위치한 7성급 최고급 호텔로 주메이라 해변에서 조금 떨어진 인공섬 위에 건축되었는데, 두바이와는 곡선 모양의 전용 교량을 통해서 연결되며 건물은 배의 부풀어오른 돛 모양을 형상화 했으며, 두바이의 발전상을 대표하고 있습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/AE/AUH/AEAUH3201258_0002.jpg,1258,,AE,아랍에미리트,AUH,,에티하드 타워 Etihad Towers,Abu Dhabi,,Western Asia,아부다비,아랍에미리트의 수도인 아부다비에 5개의 타워가 있는 복합 건물입니다.
,,,,CH,스위스,,,아레슐르흐트 Aareschlucht,,,Western Europe,,아레 Aare(강이름) + 슐르흐트 Schlucht(협곡) 이라는 뜻으로 입구에 서쪽과 동쪽의 두곳이 있습니다. 오랜 세월동안 아레강의 급류에 형성된 자연적인 협곡을 1888년에 양쪽 마을 사람들이 왕래하기 위해 길을 낸 것이 현재의 아레슐르흐트 입니다. 급류위에 바위를 깎고 길을 내고 다리를 고정하여 만든곳으로 매년 4월에서 11월까지만 오픈하고 겨울에는 폐쇄됩니다.
,,,,IT,이탈리아,FLR,,베키오 다리 Ponte Vecchio,Florence,,Southern Europe,피렌체,아르노강을 가장 아름답게 볼수 있는 장소입니다. 오래된다리라는 의미의 베키오다리는 처음에는 목조로 만들어져 있었으나 1117년 돌로 재건이 되었습니다. 지금의 모습은 1345년에 완선되었다고 합니다. 피렌체에서 가장 오래된 다리로 원래 푸줏간이 있었으나 위생문제로 철거되고 그후 기념품 보성상가들이 들어서면서 그 명맥이 이어져내려오고 있습니다.
parsing0608,https://www.windsortour.co.kr/images/area_img/GR/ATH/GRATH3200423_0001.jpg,423,,GR,그리스,ATH,,올림픽 스타디움 Athens Olympic Stadium,Athens,,Southern Europe,아테네,"아르데토스 언덕에 있는 고대의 판 아테네 대축제가 열렸던 곳으로, 1896년 제1회 근대 올림픽 대회가 바로 이 곳에서 개최되었습니다."
parsing0608,https://www.windsortour.co.kr/images/area_img/AM/ALA/AMALA3202320_0001.jpg,2320,,AM,아르메니아,ALA,,알라베르디 마을 ALAVERDI,Almaty,,Western Asia,알마아타,"아르메니아 북부에 위치한 로리 주의 도시, 조지아 국경과 가까운 지점에 위치하며 예레반-귬리-트빌리시 사이를 연결하는 철도가 지나갑니다. 예레반으로 가는 길목에 있는 도시로 구리광산이 유명하고, 마을사람들의 평상시 운송수단으로 케이블카를 이용하는 독특한 매력을 가진 도시입니다. 알라베르디 수도원이 유명한 곳으로 알려져 있습니다."
,,,27.3426916  위경도가 없을시 수정버튼 누르고 그냥 저장.,TR,튀르키예,SELUK,,원형대극장 Ephesus Ancient Theatre,SELUK,37.941066,Western Asia,셀추크,"아르카디안 거리 끝에 있는 거대한 야외 원형 극장은 최대 수용인원이 약 2만4천명으로 BC 3세기 헬레니즘 시대에 처음 만들어졌습니다. 현재 남아있는 것은 AD 1-2세기경에 확장한 유적으로, 로마식 원형극장으로 재건된 것은 클라우디우스 시대를 첫 시작으로 하였고 이후 극장의 3층이 네로 황제와 셉티무스 세베루스 시대에 지어졌습니다. 현재는 축제 등에 사용되고 있습니다."
,,,,FR,프랑스,,,아를 시내 ARLES,,,Western Europe,,아를은 프랑스 남부 프로방스알프코트다쥐르 지방 부슈뒤론주에 속한 도시입니다. 지리적으로는 론강이 갈라져 마르세유 북서쪽에 있는 삼각주를 형성하는 카마르그(Camargue) 평원에 위치해 있습니다. 아를에 현재 보존되어 있는 고대 로마 유적들은 1981년에 유네스코 세계문화유산으로 등재되어 있습니다.  19세기에는 빈센트 반 고흐(Vincent van Gogh)가 머물면서 300여 점의 작품을 그린 곳으로도 유명합니다
,,,,TR,튀르키예,AYT,,카라알리올루 공원 Karaalioglu Park,Antalya,,Western Asia,안탈야,"아름다운 분수와 인공 연못, 이국적인 식물들로 가득한 아름답고 평화로운 공원입니다. 공원에 Hidirlik Tower가 바다를 바라보고 있습니다."
